iter	Passed	Remaining
1666	74624	373033
1667	74669	372986
1668	74723	372989
1669	74770	372957
1670	74809	372882
1671	74902	373078
1672	74971	373152
1673	75005	373056
1674	75051	373016
1675	75093	372958
1676	75144	372944
1677	75189	372901
1678	75227	372821
1679	75270	372770
1680	75313	372715
1681	75363	372694
1682	75434	372780
1683	75490	372788
1684	75550	372818
1685	75598	372792
1686	75650	372782
1687	75700	372763
1688	75744	372710
1689	75782	372636
1690	75830	372607
1691	75884	372603
1692	75930	372565
1693	76060	372939
1694	76099	372865
1695	76143	372814
1696	76178	372724
1697	76216	372645
1698	76259	372590
1699	76296	372505
1700	76338	372448
1701	76378	372379
1702	76429	372363
1703	76492	372405
1704	76544	372399
1705	76588	372347
1706	76633	372303
1707	76681	372271
1708	76720	372201
1709	76763	372146
1710	76809	372104
1711	76843	372009
1712	76883	371937
1713	76923	371874
1714	76965	371815
1715	77007	371756
1716	77125	372060
1717	77173	372033
1718	77221	372002
1719	77263	371941
1720	77305	371882
1721	77345	371814
1722	77389	371765
1723	77435	371727
1724	77481	371685
1725	77532	371673
1726	77588	371679
1727	77639	371663
1728	77684	371617
1729	77727	371564
1730	77769	371507
1731	77809	371434
1732	77858	371411
1733	77901	371355
1734	77936	371264
1735	77974	371186
1736	78021	371154
1737	78062	371091
1738	78101	371016
1739	78164	371058
1740	78270	371300
1741	78312	371242
1742	78351	371167
1743	78391	371101
1744	78429	371025
1745	78464	370930
1746	78495	370819
1747	78531	370734
1748	78565	370635
1749	78603	370557
1750	78637	370461
1751	78674	370380
1752	78714	370312
1753	78758	370265
1754	78795	370180
1755	78830	370089
1756	78875	370047
1757	78917	369985
1758	78949	369883
1759	78987	369803
1760	79030	369751
1761	79069	369680
1762	79101	369572
1763	79151	369551
1764	79194	369500
1765	79243	369473
1766	79387	369888
1767	79430	369835
1768	79474	369788
1769	79523	369762
1770	79577	369757
1771	79620	369706
1772	79657	369621
1773	79697	369557
1774	79743	369517
1775	79806	369553
1776	79849	369501
1777	79881	369397
1778	79919	369319
1779	79966	369281
1780	80010	369234
1781	80054	369185
1782	80092	369107
1783	80129	369026
1784	80166	368943
1785	80209	368890
1786	80259	368869
1787	80306	368836
1788	80365	368853
1789	80527	369344
1790	80564	369263
1791	80605	369201
1792	80653	369171
1793	80697	369121
1794	80736	369048
1795	80777	368986
1796	80812	368894
1797	80857	368849
1798	80900	368798
1799	80950	368776
1800	80994	368725
1801	81030	368638
1802	81066	368552
1803	81113	368515
1804	81162	368490
1805	81210	368458
1806	81248	368381
1807	81300	368369
1808	81352	368359
1809	81400	368326
1810	81447	368291
1811	81515	368348
1812	81643	368678
1813	81698	368679
1814	81737	368608
1815	81786	368577
1816	81829	368524
1817	81862	368427
1818	81907	368379
1819	81959	368366
1820	82014	368365
1821	82061	368331
1822	82120	368347
1823	82160	368281
1824	82193	368182
1825	82233	368115
1826	82287	368108
1827	82327	368043
1828	82361	367947
1829	82397	367861
1830	82443	367821
1831	82476	367720
1832	82519	367668
1833	82565	367626
1834	82616	367609
1835	82740	367914
1836	82779	367843
1837	82819	367776
1838	82855	367690
1839	82893	367615
1840	82936	367560
1841	82978	367501
1842	83025	367464
1843	83061	367382
1844	83110	367353
1845	83152	367293
1846	83193	367232
1847	83237	367182
1848	83287	367157
1849	83322	367067
1850	83369	367031
1851	83409	366965
1852	83449	366897
1853	83498	366869
1854	83546	366839
1855	83603	366848
1856	83655	366830
1857	83687	366730
1858	83758	366799
1859	83858	366992
1860	83899	366929
1861	83943	366881
1862	83984	366818
1863	84023	366745
1864	84067	366694
1865	84111	366648
1866	84160	366617
1867	84202	366562
1868	84237	366469
1869	84288	366452
1870	84340	366437
1871	84384	366386
1872	84436	366370
1873	84479	366318
1874	84517	366243
1875	84558	366181
1876	84603	366133
1877	84644	366072
1878	84681	365993
1879	84724	365937
1880	84757	365842
1881	84799	365782
1882	84873	365860
1883	84969	366034
1884	85018	366006
1885	85058	365940
1886	85099	365876
1887	85135	365794
1888	85171	365709
1889	85206	365622
1890	85264	365630
1891	85319	365627
1892	85366	365594
1893	85435	365648
1894	85497	365677
1895	85538	365612
1896	85591	365600
1897	85640	365571
1898	85683	365518
1899	85724	365456
1900	85769	365409
1901	85815	365371
1902	85852	365290
1903	85886	365198
1904	85939	365185
1905	86074	365524
1906	86123	365495
1907	86157	365403
1908	86197	365334
1909	86238	365273
1910	86268	365161
1911	86304	365077
1912	86340	364995
1913	86372	364893
1914	86412	364829
1915	86452	364762
1916	86498	364720
1917	86537	364646
1918	86569	364547
1919	86614	364504
1920	86649	364414
1921	86683	364323
1922	86717	364232
1923	86752	364145
1924	86796	364095
1925	86832	364009
1926	86873	363950
1927	86904	363843
1928	86938	363753
1929	86973	363667
1930	87003	363560
1931	87092	363695
1932	87228	364032
1933	87278	364007
1934	87318	363941
1935	87362	363891
1936	87403	363827
1937	87436	363731
1938	87474	363658
1939	87513	363586
1940	87557	363538
1941	87606	363509
1942	87650	363457
1943	87709	363471
1944	87761	363455
1945	87806	363409
1946	87850	363357
1947	87896	363318
1948	87938	363260
1949	87980	363202
1950	88022	363141
1951	88063	363083
1952	88104	363020
1953	88144	362952
1954	88184	362886
1955	88312	363181
1956	88352	363114
1957	88385	363021
1958	88425	362954
1959	88466	362894
1960	88514	362858
1961	88550	362777
1962	88582	362679
1963	88615	362582
1964	88662	362547
1965	88710	362514
1966	88760	362488
1967	88830	362543
1968	88868	362470
1969	88904	362388
1970	88946	362329
1971	88994	362296
1972	89032	362223
1973	89080	362189
1974	89120	362123
1975	89166	362079
1976	89205	362012
1977	89247	361951
1978	89293	361909
1979	89425	362217
1980	89467	362160
1981	89509	362102
1982	89560	362079
1983	89618	362089
1984	89663	362043
1985	89705	361985
1986	89746	361922
1987	89783	361843
1988	89819	361760
1989	89861	361702
1990	89909	361668
1991	89948	361600
1992	89993	361553
1993	90021	361440
1994	90063	361381
1995	90100	361303
1996	90142	361247
1997	90174	361147
1998	90211	361072
1999	90241	360966
2000	90279	360893
2001	90321	360836
2002	90361	360768
2003	90399	360695
2004	90452	360683
2005	90589	361004
2006	90636	360964
2007	90673	360888
2008	90721	360854
2009	90757	360773
2010	90792	360685
2011	90832	360619
2012	90874	360561
2013	90921	360526
2014	90964	360470
2015	91004	360406
2016	91051	360370
2017	91103	360352
2018	91155	360332
2019	91190	360249
2020	91245	360239
2021	91298	360227
2022	91349	360204
2023	91404	360197
2024	91455	360175
2025	91507	360158
2026	91570	360183
2027	91697	360460
2028	91736	360388
2029	91776	360323
2030	91824	360289
2031	91860	360208
2032	91912	360189
2033	91955	360137
2034	91995	360070
2035	92034	360002
2036	92071	359922
2037	92124	359909
2038	92182	359912
2039	92221	359846
2040	92262	359784
2041	92306	359733
2042	92351	359686
2043	92395	359639
2044	92443	359604
2045	92481	359531
2046	92522	359468
2047	92560	359395
2048	92610	359370
2049	92650	359301
2050	92829	359776
2051	92878	359746
2052	92922	359697
2053	92972	359669
2054	93020	359633
2055	93060	359569
2056	93096	359488
2057	93145	359457
2058	93187	359399
2059	93230	359344
2060	93290	359356
2061	93348	359361
2062	93403	359351
2063	93472	359397
2064	93523	359375
2065	93574	359352
2066	93627	359335
2067	93682	359327
2068	93736	359315
2069	93794	359320
2070	93848	359305
2071	93982	359601
2072	94022	359533
2073	94060	359462
2074	94101	359400
2075	94141	359334
2076	94191	359307
2077	94235	359254
2078	94279	359206
2079	94320	359143
2080	94365	359096
2081	94415	359067
2082	94461	359024
2083	94497	358946
2084	94530	358851
2085	94559	358746
2086	94603	358696
2087	94637	358606
2088	94676	358537
2089	94715	358468
2090	94771	358462
2091	94822	358440
2092	94866	358390
2093	94905	358321
2094	94966	358334
2095	95127	358726
2096	95177	358696
2097	95213	358618
2098	95260	358578
2099	95306	358533
2100	95360	358521
2101	95402	358464
2102	95455	358445
2103	95523	358484
2104	95582	358489
2105	95624	358434
2106	95670	358391
2107	95744	358451
2108	95796	358431
2109	95842	358386
2110	95884	358329
2111	95929	358280
2112	95995	358313
2113	96045	358283
2114	96131	358389
2115	96246	358605
2116	96287	358541
2117	96328	358481
2118	96380	358457
2119	96426	358416
2120	96470	358366
2121	96516	358321
2122	96561	358272
2123	96602	358211
2124	96637	358128
2125	96686	358093
2126	96735	358062
2127	96785	358034
2128	96838	358016
2129	96879	357952
2130	96922	357899
2131	96963	357836
2132	97005	357780
2133	97056	357753
2134	97097	357693
2135	97144	357653
2136	97179	357567
2137	97235	357559
2138	97381	357886
2139	97437	357877
2140	97485	357842
2141	97526	357778
2142	97579	357760
2143	97618	357693
2144	97663	357642
2145	97698	357560
2146	97732	357472
2147	97777	357424
2148	97829	357404
2149	97872	357347
2150	97910	357276
2151	97962	357251
2152	98003	357190
2153	98042	357123
2154	98077	357038
2155	98110	356947
2156	98148	356876
2157	98194	356830
2158	98242	356796
2159	98284	356734
2160	98321	356659
2161	98375	356645
2162	98542	357040
2163	98578	356958
2164	98609	356861
2165	98648	356791
2166	98683	356708
2167	98725	356650
2168	98770	356602
2169	98801	356503
2170	98845	356452
2171	98887	356396
2172	98929	356338
2173	98974	356290
2174	99015	356227
2175	99059	356178
2176	99095	356095
2177	99136	356036
2178	99180	355983
2179	99221	355924
2180	99266	355876
2181	99314	355838
2182	99364	355810
2183	99415	355784
2184	99468	355764
2185	99536	355801
2186	99672	356078
2187	99718	356034
2188	99757	355963
2189	99801	355913
2190	99845	355860
2191	99888	355807
2192	99925	355730
2193	99971	355687
2194	100018	355645
2195	100062	355596
2196	100110	355557
2197	100160	355527
2198	100213	355508
2199	100260	355468
2200	100305	355420
2201	100349	355371
2202	100391	355313
2203	100439	355274
2204	100481	355217
2205	100525	355165
2206	100571	355123
2207	100611	355054
2208	100666	355044
2209	100808	355338
2210	100851	355285
2211	100897	355241
2212	100947	355208
2213	100998	355183
2214	101039	355121
2215	101077	355047
2216	101127	355019
2217	101163	354940
2218	101217	354923
2219	101309	355041
2220	101357	355002
2221	101411	354984
2222	101459	354948
2223	101503	354895
2224	101549	354853
2225	101594	354805
2226	101626	354712
2227	101666	354645
2228	101711	354598
2229	101759	354562
2230	101863	354717
2231	101940	354781
2232	101988	354743
2233	102022	354657
2234	102058	354580
2235	102101	354524
2236	102141	354460
2237	102174	354367
2238	102219	354319
2239	102254	354238
2240	102296	354181
2241	102335	354112
2242	102383	354075
2243	102421	354001
2244	102452	353905
2245	102490	353834
2246	102531	353773
2247	102573	353713
2248	102614	353653
2249	102657	353599
2250	102695	353527
2251	102739	353474
2252	102785	353428
2253	102818	353342
2254	102852	353257
2255	102886	353170
2256	102995	353344
2257	103070	353397
2258	103109	353330
2259	103154	353282
2260	103199	353233
2261	103252	353214
2262	103296	353160
2263	103341	353113
2264	103387	353068
2265	103430	353016
2266	103484	352997
2267	103547	353012
2268	103591	352960
2269	103636	352912
2270	103669	352824
2271	103707	352752
2272	103745	352679
2273	103785	352615
2274	103822	352540
2275	103868	352494
2276	103904	352416
2277	103953	352381
2278	103990	352309
2279	104089	352443
2280	104251	352790
2281	104305	352775
2282	104358	352753
2283	104404	352708
2284	104443	352641
2285	104490	352598
2286	104538	352558
2287	104581	352505
2288	104636	352490
2289	104694	352488
2290	104742	352447
2291	104781	352380
2292	104816	352299
2293	104865	352262
2294	104900	352181
2295	104933	352093
2296	104969	352017
2297	105025	352003
2298	105068	351950
2299	105107	351882
2300	105144	351806
2301	105184	351742
2302	105234	351711
2303	105400	352065
2304	105452	352041
2305	105501	352008
2306	105562	352013
2307	105613	351984
2308	105664	351956
2309	105701	351881
2310	105738	351807
2311	105782	351754
2312	105829	351711
2313	105871	351656
2314	105912	351591
2315	105953	351531
2316	105991	351461
2317	106032	351397
2318	106067	351316
2319	106111	351266
2320	106160	351229
2321	106199	351163
2322	106241	351105
2323	106275	351018
2324	106314	350953
2325	106361	350909
2326	106517	351228
2327	106556	351161
2328	106600	351107
2329	106635	351026
2330	106669	350943
2331	106702	350855
2332	106745	350798
2333	106784	350733
2334	106830	350687
2335	106862	350597
2336	106903	350534
2337	106951	350497
2338	106987	350421
2339	107026	350350
2340	107068	350294
2341	107112	350241
2342	107157	350195
2343	107194	350119
2344	107236	350060
2345	107285	350028
2346	107328	349972
2347	107376	349934
2348	107418	349875
2349	107465	349833
2350	107576	350000
2351	107724	350286
2352	107788	350300
2353	107849	350305
2354	107909	350304
2355	107957	350266
2356	108014	350257
2357	108066	350232
2358	108115	350196
2359	108179	350207
2360	108257	350265
2361	108315	350259
2362	108372	350250
2363	108442	350280
2364	108508	350302
2365	108562	350280
2366	108633	350315
2367	108707	350362
2368	108866	350680
2369	108914	350640
2370	108957	350585
2371	109019	350589
2372	109075	350577
2373	109121	350530
2374	109159	350461
2375	109204	350411
2376	109253	350372
2377	109315	350378
2378	109371	350364
2379	109430	350361
2380	109470	350296
2381	109523	350271
2382	109571	350232
2383	109622	350204
2384	109675	350179
2385	109726	350149
2386	109770	350098
2387	109812	350039
2388	110017	350500
2389	110060	350444
2390	110111	350413
2391	110159	350374
2392	110206	350329
2393	110256	350297
2394	110303	350255
2395	110341	350183
2396	110388	350138
2397	110447	350134
2398	110494	350090
2399	110546	350063
2400	110591	350013
2401	110637	349968
2402	110676	349900
2403	110719	349844
2404	110760	349782
2405	110816	349766
2406	110853	349694
2407	110886	349604
2408	110923	349530
2409	110957	349447
2410	110988	349354
2411	111017	349255
2412	111196	349624
2413	111234	349556
2414	111283	349519
2415	111337	349497
2416	111384	349454
2417	111427	349396
2418	111484	349384
2419	111530	349340
2420	111566	349262
2421	111601	349181
2422	111641	349116
2423	111678	349042
2424	111720	348981
2425	111763	348926
2426	111804	348863
2427	111846	348805
2428	111884	348734
2429	111927	348679
2430	111973	348631
2431	112017	348580
2432	112054	348505
2433	112088	348424
2434	112121	348335
2435	112160	348267
2436	112343	348646
2437	112386	348592
2438	112421	348510
2439	112461	348444
2440	112507	348401
2441	112550	348342
2442	112594	348292
2443	112632	348220
2444	112664	348131
2445	112697	348045
2446	112734	347969
2447	112776	347910
2448	112822	347865
2449	112871	347828
2450	112914	347773
2451	112952	347700
2452	112982	347606
2453	113021	347537
2454	113052	347445
2455	113090	347376
2456	113132	347315
2457	113169	347243
2458	113208	347174
2459	113247	347108
2460	113298	347078
2461	113400	347201
2462	113514	347363
2463	113548	347282
2464	113595	347236
2465	113632	347163
2466	113670	347094
2467	113712	347033
2468	113753	346972
2469	113790	346901
2470	113836	346854
2471	113881	346804
2472	113932	346773
2473	113979	346730
2474	114018	346663
2475	114055	346588
2476	114096	346526
2477	114139	346473
2478	114187	346431
2479	114240	346405
2480	114274	346323
2481	114316	346264
2482	114360	346213
2483	114403	346158
2484	114438	346077
2485	114562	346269
2486	114705	346514
2487	114750	346465
2488	114795	346416
2489	114847	346387
2490	114888	346324
2491	114939	346293
2492	114984	346245
2493	115031	346200
2494	115077	346155
2495	115143	346169
2496	115219	346211
2497	115276	346199
2498	115323	346155
2499	115378	346136
2500	115421	346080
2501	115456	346001
2502	115498	345942
2503	115550	345914
2504	115596	345866
2505	115638	345808
2506	115698	345803
2507	115852	346079
2508	115901	346040
2509	115937	345965
2510	115994	345950
2511	116044	345917
2512	116092	345874
2513	116136	345822
2514	116174	345751
2515	116210	345676
2516	116243	345590
2517	116300	345577
2518	116343	345519
2519	116383	345454
2520	116435	345427
2521	116476	345366
2522	116516	345300
2523	116561	345249
2524	116602	345189
2525	116639	345117
2526	116679	345050
2527	116724	345001
2528	116762	344930
2529	116806	344879
2530	116889	344942
2531	117007	345108
2532	117048	345046
2533	117081	344959
2534	117132	344928
2535	117175	344873
2536	117220	344822
2537	117262	344764
2538	117300	344693
2539	117347	344650
2540	117396	344612
2541	117437	344551
2542	117480	344495
2543	117518	344426
2544	117552	344343
2545	117587	344264
2546	117637	344229
2547	117667	344136
2548	117702	344055
2549	117739	343983
2550	117786	343939
2551	117834	343897
2552	117875	343839
2553	117916	343776
2554	117953	343702
2555	117997	343651
2556	118151	343919
2557	118194	343863
2558	118229	343784
2559	118264	343706
2560	118305	343645
2561	118342	343573
2562	118374	343484
2563	118401	343383
2564	118433	343295
2565	118476	343239
2566	118517	343179
2567	118546	343084
2568	118589	343029
2569	118633	342975
2570	118679	342929
2571	118719	342865
2572	118760	342802
2573	118791	342712
2574	118826	342635
2575	118861	342556
2576	118901	342493
2577	118936	342416
2578	118973	342344
2579	119013	342279
2580	119052	342212
2581	119086	342132
2582	119188	342245
2583	119350	342533
2584	119386	342458
2585	119419	342373
2586	119453	342292
2587	119496	342236
2588	119533	342165
2589	119574	342103
2590	119613	342037
2591	119650	341962
2592	119686	341888
2593	119722	341814
2594	119763	341751
2595	119815	341724
2596	119851	341647
2597	119888	341577
2598	119925	341503
2599	119970	341453
2600	120007	341382
2601	120048	341320
2602	120088	341258
2603	120134	341210
2604	120173	341145
2605	120213	341082
2606	120257	341028
2607	120295	340961
2608	120369	340992
2609	120498	341181
2610	120539	341120
2611	120584	341070
2612	120612	340974
2613	120643	340885
2614	120690	340839
2615	120725	340764
2616	120762	340692
2617	120797	340613
2618	120839	340556
2619	120882	340501
2620	120932	340465
2621	120980	340425
2622	121010	340333
2623	121052	340275
2624	121082	340183
2625	121117	340107
2626	121154	340034
2627	121186	339949
2628	121222	339874
2629	121257	339797
2630	121292	339719
2631	121320	339623
2632	121353	339541
2633	121386	339458
2634	121415	339363
2635	121451	339288
2636	121575	339460
2637	121659	339520
2638	121694	339445
2639	121732	339374
2640	121771	339310
2641	121807	339235
2642	121843	339160
2643	121878	339084
2644	121911	339000
2645	121945	338922
2646	121978	338838
2647	122019	338780
2648	122057	338711
2649	122095	338641
2650	122143	338601
2651	122186	338547
2652	122230	338495
2653	122268	338426
2654	122308	338363
2655	122343	338286
2656	122381	338219
2657	122427	338173
2658	122468	338113
2659	122508	338048
2660	122541	337968
2661	122578	337897
2662	122629	337863
2663	122805	338175
2664	122849	338123
2665	122886	338051
2666	122915	337960
2667	122947	337876
2668	122981	337797
2669	123015	337716
2670	123051	337641
2671	123082	337554
2672	123125	337502
2673	123165	337438
2674	123198	337357
2675	123248	337321
2676	123291	337266
2677	123323	337181
2678	123367	337131
2679	123399	337045
2680	123435	336972
2681	123477	336916
2682	123514	336844
2683	123544	336755
2684	123581	336683
2685	123618	336613
2686	123659	336554
2687	123688	336462
2688	123720	336378
2689	123751	336291
2690	123865	336431
2691	123999	336621
2692	124037	336554
2693	124068	336468
2694	124108	336406
2695	124140	336322
2696	124180	336258
2697	124216	336185
2698	124255	336121
2699	124293	336052
2700	124330	335981
2701	124380	335947
2702	124420	335885
2703	124459	335820
2704	124491	335734
2705	124528	335666
2706	124568	335603
2707	124599	335516
2708	124634	335441
2709	124666	335357
2710	124694	335264
2711	124726	335178
2712	124759	335099
2713	124789	335009
2714	124819	334920
2715	124863	334869
2716	124895	334787
2717	124934	334720
2718	124985	334689
2719	125147	334953
2720	125186	334889
2721	125219	334808
2722	125244	334705
2723	125279	334630
2724	125312	334548
2725	125354	334493
2726	125393	334428
2727	125437	334376
2728	125480	334323
2729	125518	334256
2730	125565	334213
2731	125615	334178
2732	125654	334112
2733	125696	334056
2734	125747	334023
2735	125783	333950
2736	125820	333881
2737	125854	333802
2738	125885	333719
2739	125924	333652
2740	125967	333601
2741	126003	333527
2742	126041	333460
2743	126074	333380
2744	126129	333359
2745	126280	333591
2746	126324	333538
2747	126361	333470
2748	126401	333407
2749	126438	333338
2750	126472	333259
2751	126505	333180
2752	126536	333095
2753	126580	333044
2754	126619	332978
2755	126653	332902
2756	126687	332825
2757	126731	332772
2758	126780	332735
2759	126837	332719
2760	126878	332660
2761	126926	332617
2762	126977	332585
2763	127021	332536
2764	127082	332528
2765	127129	332485
2766	127177	332443
2767	127218	332386
2768	127268	332349
2769	127434	332616
2770	127488	332591
2771	127529	332532
2772	127581	332502
2773	127635	332479
2774	127679	332425
2775	127725	332381
2776	127776	332347
2777	127829	332319
2778	127878	332281
2779	127943	332285
2780	127993	332249
2781	128049	332228
2782	128097	332188
2783	128140	332134
2784	128188	332093
2785	128236	332052
2786	128269	331973
2787	128316	331929
2788	128367	331895
2789	128461	331973
2790	128659	332319
2791	128708	332282
2792	128748	332220
2793	128796	332177
2794	128838	332122
2795	128882	332071
2796	128919	332002
2797	128970	331968
2798	129018	331926
2799	129058	331864
2800	129102	331812
2801	129185	331861
2802	129222	331793
2803	129271	331752
2804	129313	331696
2805	129359	331650
2806	129394	331576
2807	129433	331511
2808	129466	331431
2809	129501	331357
2810	129541	331296
2811	129578	331226
2812	129630	331195
2813	129827	331534
2814	129867	331473
2815	129902	331397
2816	129936	331320
2817	129978	331265
2818	130013	331189
2819	130050	331121
2820	130094	331070
2821	130131	331001
2822	130170	330937
2823	130214	330884
2824	130259	330836
2825	130301	330780
2826	130331	330693
2827	130367	330621
2828	130409	330563
2829	130446	330494
2830	130481	330420
2831	130519	330354
2832	130561	330297
2833	130602	330237
2834	130639	330171
2835	130678	330104
2836	130713	330031
2837	130752	329969
2838	130811	329955
2839	130976	330209
2840	131022	330162
2841	131080	330144
2842	131123	330091
2843	131167	330039
2844	131210	329985
2845	131244	329910
2846	131279	329835
2847	131311	329754
2848	131354	329699
2849	131389	329625
2850	131440	329593
2851	131481	329534
2852	131524	329480
2853	131569	329430
2854	131605	329360
2855	131647	329304
2856	131682	329229
2857	131715	329151
2858	131753	329085
2859	131793	329023
2860	131832	328959
2861	131868	328887
2862	131912	328837
2863	131946	328761
2864	132053	328866
2865	132168	328992
2866	132209	328933
2867	132240	328848
2868	132279	328786
2869	132315	328714
2870	132360	328665
2871	132401	328607
2872	132443	328550
2873	132489	328502
2874	132527	328438
2875	132568	328378
2876	132605	328311
2877	132647	328254
2878	132691	328203
2879	132728	328135
2880	132766	328068
2881	132799	327988
2882	132844	327941
2883	132882	327874
2884	132920	327808
2885	132959	327746
2886	132997	327680
2887	133030	327600
2888	133073	327547
2889	133113	327487
2890	133278	327733
2891	133376	327813
2892	133422	327768
2893	133464	327712
2894	133501	327642
2895	133538	327576
2896	133577	327512
2897	133619	327454
2898	133658	327391
2899	133695	327324
2900	133727	327243
2901	133760	327165
2902	133809	327126
2903	133848	327061
2904	133881	326983
2905	133921	326922
2906	133963	326868
2907	134001	326802
2908	134033	326722
2909	134066	326643
2910	134103	326576
2911	134136	326497
2912	134165	326409
2913	134197	326329
2914	134231	326254
2915	134271	326192
2916	134311	326133
2917	134363	326100
2918	134538	326367
2919	134585	326322
2920	134624	326259
2921	134657	326182
2922	134699	326126
2923	134734	326054
2924	134775	325996
2925	134828	325966
2926	134878	325929
2927	134915	325862
2928	134958	325808
2929	135008	325771
2930	135054	325724
2931	135089	325651
2932	135125	325582
2933	135164	325519
2934	135195	325437
2935	135236	325378
2936	135279	325324
2937	135325	325277
2938	135359	325203
2939	135403	325152
2940	135455	325119
2941	135504	325080
2942	135695	325382
2943	135745	325345
2944	135786	325288
2945	135830	325238
2946	135868	325172
2947	135900	325092
2948	135938	325027
2949	135999	325016
2950	136040	324958
2951	136083	324905
2952	136124	324846
2953	136170	324798
2954	136238	324806
2955	136282	324753
2956	136326	324703
2957	136371	324655
2958	136419	324612
2959	136451	324532
2960	136485	324458
2961	136524	324394
2962	136565	324336
2963	136598	324260
2964	136641	324206
2965	136703	324199
2966	136946	324619
2967	136996	324581
2968	137046	324544
2969	137088	324488
2970	137138	324451
2971	137182	324400
2972	137233	324365
2973	137283	324329
2974	137327	324277
2975	137403	324300
2976	137457	324274
2977	137514	324252
2978	137568	324226
2979	137638	324234
2980	137693	324210
2981	137748	324183
2982	137804	324162
2983	137867	324154
2984	137924	324133
2985	138113	324423
2986	138150	324356
2987	138203	324324
2988	138244	324266
2989	138278	324192
2990	138331	324160
2991	138382	324126
