iter	Precision	Logloss
1724	0.8668340518	0.2650573548
1725	0.8668751184	0.265016091
1726	0.86684036	0.2649789972
1727	0.8669635666	0.2649119705
1728	0.8670172446	0.2648361934
1729	0.8670583219	0.2647579887
1730	0.8670457238	0.2646918445
1731	0.8670109442	0.2646773341
1732	0.8672323079	0.2645753334
1733	0.8671974975	0.2645313572
1734	0.8672637665	0.264453694
1735	0.8673522582	0.2644049198
1736	0.8674818712	0.264271036
1737	0.8676400872	0.2642151736
1738	0.8676052332	0.2641155837
1739	0.8675041479	0.2639670103
1740	0.8676275365	0.2639373193
1741	0.8676149834	0.2639010374
1742	0.8678269942	0.2638078392
1743	0.8679093151	0.2636757349
1744	0.8680390855	0.2635809388
1745	0.8680740038	0.2634825026
1746	0.8680328258	0.2634760605
1747	0.8679916516	0.2634357438
1748	0.8679567445	0.2633802165
1749	0.867997913	0.2633057509
1750	0.8680390855	0.2632138441
1751	0.8680802618	0.2631362138
1752	0.8680802618	0.2630571435
1753	0.8680802618	0.2628616995
1754	0.8682038144	0.2628051689
1755	0.8682924515	0.2627858417
1756	0.8685109614	0.2627357666
1757	0.8685109614	0.2627060957
1758	0.8685584132	0.2626896168
1759	0.8685996299	0.2626254298
1760	0.8685933941	0.2625632415
1761	0.8685996299	0.2625466886
1762	0.8686408504	0.2624859299
1763	0.8687995443	0.2623643461
1764	0.8689481678	0.2622572548
1765	0.8689831957	0.262177606
1766	0.8689481678	0.2620928609
1767	0.8689481678	0.2620271872
1768	0.8689007025	0.2620000986
1769	0.8689007025	0.2619386927
1770	0.8691193924	0.2618647397
1771	0.8690657045	0.2618485462
1772	0.8690306655	0.2618068863
1773	0.8691668645	0.2617303974
1774	0.869325736	0.2615789226
1775	0.8693958967	0.2614626309
1776	0.8694495892	0.261377541
1777	0.8694908815	0.2613583512
1778	0.8695383739	0.2613339351
1779	0.8694970794	0.2613140665
1780	0.8694970794	0.2613064157
1781	0.8694908815	0.261276299
1782	0.8694433891	0.2612502356
1783	0.8697035911	0.2611562305
1784	0.8697035911	0.2611456392
1785	0.8696209746	0.2610529677
1786	0.8697035911	0.2609712802
1787	0.8696622809	0.2607906027
1788	0.8697387173	0.2607242565
1789	0.8697862233	0.2606744767
1790	0.8698522776	0.260577404
1791	0.8698171456	0.260532573
1792	0.8698109623	0.2604604033
1793	0.8700422743	0.2603570802
1794	0.8700959438	0.2603077884
1795	0.870019471	0.2602701142
1796	0.8700256435	0.260228587
1797	0.8701557751	0.2601505643
1798	0.8701909376	0.2601086438
1799	0.8701557751	0.2600563618
1800	0.8702736082	0.2600111652
1801	0.8702859314	0.2599695832
1802	0.8703334283	0.2599317607
1803	0.8703395868	0.2598492084
1804	0.87049266	0.2596952166
1805	0.87049266	0.2596393932
1806	0.87049266	0.2595925048
1807	0.8704988124	0.2595521423
1808	0.8707761038	0.2594752544
1809	0.8706458205	0.2593641191
1810	0.8706642592	0.2593472511
1811	0.8708359074	0.2592518474
1812	0.8707592892	0.2592312657
1813	0.8708068041	0.2591625833
1814	0.8708711563	0.25905482
1815	0.8710597632	0.2589850384
1816	0.8710781517	0.2589645805
1817	0.8710490042	0.2589476003
1818	0.8711440658	0.258849578
1819	0.8709953418	0.2587696277
1820	0.8712621821	0.2587192733
1821	0.871475441	0.2586436971
1822	0.8713864587	0.2586050593
1823	0.8715399981	0.258535631
1824	0.8715583242	0.2585051275
1825	0.8714048015	0.2584071122
1826	0.8715107708	0.2583206208
1827	0.8713864587	0.2582802354
1828	0.871475441	0.2581871537
1829	0.8715168806	0.2581716385
1830	0.8714523413	0.2581309058
1831	0.8714170271	0.2581066074
1832	0.8714231391	0.2580594318
1833	0.871493772	0.2580269953
1834	0.8716425006	0.2579506651
1835	0.8715949608	0.2579114286
1836	0.8716425006	0.2578704531
1837	0.8717022389	0.2577599659
1838	0.8717144351	0.2577067056
1839	0.8716791027	0.2575867389
1840	0.8718509364	0.2574617386
1841	0.8719813653	0.2573933613
1842	0.8721886739	0.2573606367
1843	0.8723545917	0.2573107109
1844	0.8724315068	0.25716524
1845	0.8722888128	0.2571237252
1846	0.8725023787	0.2570570115
1847	0.8724963129	0.2570153303
1848	0.8725560154	0.2569448312
1849	0.8725560154	0.2569129026
1850	0.8726157066	0.256775029
1851	0.872609647	0.2567223431
1852	0.8725205727	0.256689714
1853	0.8726035869	0.2566717991
1854	0.8725914649	0.2566484393
1855	0.8726684431	0.2565878517
1856	0.8725499524	0.2565564779
1857	0.8725499524	0.2565511813
1858	0.8726745016	0.2565096789
1859	0.8725975262	0.2564819697
1860	0.8725620778	0.2563991334
1861	0.8726511584	0.2563498955
1862	0.8727817689	0.2562816418
1863	0.8728172432	0.2561989756
1864	0.8727696627	0.2561576322
1865	0.8729063571	0.2560959105
1866	0.8729124042	0.2560781461
1867	0.8728708726	0.2560657864
1868	0.8729539399	0.2560447587
1869	0.8729124042	0.2560063852
1870	0.8728232943	0.2559457106
1871	0.8727696627	0.2558672846
1872	0.8728111915	0.2557944618
1873	0.8729124042	0.2557763786
1874	0.8729954794	0.2556924568
1875	0.8730015226	0.2556569585
1876	0.8730015226	0.2556105965
1877	0.8730491054	0.2555564758
1878	0.8729720729	0.2555123234
1879	0.8729244969	0.2553398515
1880	0.8729599848	0.2553067723
1881	0.8729184509	0.2552031585
1882	0.8729244969	0.2551877215
1883	0.8730430645	0.2551072678
1884	0.8730015226	0.25509099
1885	0.8730015226	0.2550750249
1886	0.8730075653	0.2550141922
1887	0.8730136074	0.2550082633
1888	0.8729599848	0.254968474
1889	0.8729599848	0.2549373027
1890	0.8730196489	0.2547968767
1891	0.8730317302	0.2547110237
1892	0.8730256898	0.2546682333
1893	0.8730498478	0.2545590815
1894	0.8731744446	0.2544294293
1895	0.8732575289	0.2543826584
1896	0.8732575289	0.254329537
1897	0.8733460257	0.2542322643
1898	0.8734291698	0.2541430899
1899	0.8734056729	0.2540761915
1900	0.8734116975	0.2539663325
1901	0.8734592871	0.2539178045
1902	0.8733761599	0.2538606692
1903	0.8735900243	0.2538016703
1904	0.8737267968	0.2537302637
1905	0.8738159836	0.2536334617
1906	0.8739407788	0.2535636601
1907	0.8739883843	0.2535420012
1908	0.8739527799	0.2534770975
1909	0.8739823851	0.253461911
1910	0.8739823851	0.2534512992
1911	0.874041986	0.2533840022
1912	0.8740835952	0.2533092944
1913	0.8740776006	0.2532808544
1914	0.874041986	0.2531563981
1915	0.874041986	0.2531019745
1916	0.8740123751	0.2530599278
1917	0.8740479817	0.2530327966
1918	0.8740063782	0.2529688977
1919	0.8740659654	0.2528555264
1920	0.8741788061	0.2527794634
1921	0.8743453004	0.2526578851
1922	0.8743453004	0.2526303064
1923	0.8743512832	0.2526112449
1924	0.8744345507	0.2524654509
1925	0.8745058818	0.2524336698
1926	0.8745475329	0.2524112719
1927	0.8745475329	0.2523820135
1928	0.8745832143	0.2522949909
1929	0.8745832143	0.2522919684
1930	0.8746308469	0.2522813111
1931	0.8746963852	0.2521898808
1932	0.8746487593	0.2521180825
1933	0.8746071054	0.2520686422
1934	0.8745357585	0.2520056836
1935	0.8745714286	0.251937796
1936	0.8745297843	0.2518952112
1937	0.8745238095	0.2518717412
1938	0.8745238095	0.2518227226
1939	0.8745238095	0.2517583096
1940	0.8746487593	0.2516757367
1941	0.8745594819	0.2516375807
1942	0.8746427891	0.2516000616
1943	0.8746844487	0.2515671873
1944	0.8747677797	0.2515105513
1945	0.8748511267	0.2514826275
1946	0.8749285306	0.2514602516
1947	0.8751370157	0.251337619
1948	0.8752740444	0.2512749566
1949	0.8751608138	0.2512190249
1950	0.875202516	0.2511618563
1951	0.8752620545	0.2510821764
1952	0.875351408	0.2510270836
1953	0.8752679975	0.2509978319
1954	0.8752679975	0.2509878288
1955	0.8753454684	0.2508685734
1956	0.8754348344	0.2508345059
1957	0.8755301406	0.2508062642
1958	0.8755479322	0.2507027754
1959	0.8756849478	0.2505900078
1960	0.8756313733	0.2505179878
1961	0.8757089072	0.2504983038
1962	0.875667175	0.2504853377
1963	0.875667175	0.2504632604
1964	0.8758758759	0.2503640461
1965	0.8759117128	0.250238959
1966	0.8758282092	0.2502087309
1967	0.8758282092	0.2501637647
1968	0.8759235426	0.2500833789
1969	0.8759712093	0.2500612698
1970	0.8759712093	0.2500439834
1971	0.8759117128	0.2499794639
1972	0.8759117128	0.2499086082
1973	0.8761264483	0.2498064348
1974	0.8762935762	0.2497295921
1975	0.8762635895	0.2496478777
1976	0.8762694893	0.2496266531
1977	0.8762635895	0.2496064663
1978	0.8763412657	0.2495729056
1979	0.8764666603	0.2495624652
1980	0.8763948498	0.2495318981
1981	0.876484334	0.2495100606
1982	0.8764902241	0.2494658576
1983	0.8765320235	0.249410161
1984	0.8764961137	0.2493754628
1985	0.8766450505	0.2493071454
1986	0.8765078911	0.2492329014
1987	0.8765496853	0.2492160707
1988	0.876513779	0.2491589867
1989	0.8765496853	0.2491003396
1990	0.8765855985	0.2490823302
1991	0.8766391684	0.2490457407
1992	0.8766692102	0.2489822819
1993	0.8766274024	0.2489584728
1994	0.8766332856	0.2488723889
1995	0.8765496853	0.2487656515
1996	0.8765437986	0.2486907669
1997	0.876561457	0.2486698975
1998	0.8765973679	0.2486338109
1999	0.8766391684	0.2486138766
2000	0.8766091351	0.2485391652
2001	0.8766032518	0.2484502422
2002	0.8766032518	0.2484239053
2003	0.8766509322	0.2484120813
2004	0.8766927332	0.2483669684
2005	0.8767169019	0.2483137129
2006	0.8767227812	0.2482690554
2007	0.8767645937	0.2482227408
2008	0.8767704707	0.2481377301
2009	0.8769076688	0.2480744308
2010	0.8769494921	0.24805141
2011	0.876943623	0.2480215077
2012	0.876943623	0.2480002132
2013	0.8771109627	0.2479308396
2014	0.8771528076	0.2479029511
2015	0.8772298006	0.2478463221
2016	0.877331044	0.2478198251
2017	0.877235656	0.2477469732
2018	0.8773193418	0.2476444014
2019	0.8773251932	0.2476234718
2020	0.8772950546	0.2475939024
2021	0.8770441001	0.2474920338
2022	0.8771218768	0.2474635698
2023	0.8771519863	0.247426227
2024	0.8771218768	0.2473538027
2025	0.8772590721	0.24725323
2026	0.877331044	0.2471914514
2027	0.877378738	0.2471376648
2028	0.8775159783	0.2470301909
2029	0.8775519939	0.2469394991
2030	0.8777077965	0.2468668325
2031	0.8776775917	0.2468027651
2032	0.8777194656	0.2466945623
2033	0.8777252994	0.2465959949
2034	0.8778032255	0.2465551466
2035	0.8778090558	0.2465129133
2036	0.8778090558	0.2464915602
2037	0.8778870013	0.2463706264
2038	0.8778451114	0.2463447348
2039	0.8780126951	0.2461756112
2040	0.878054601	0.2461401005
2041	0.8780965109	0.2461157526
2042	0.8780126951	0.2460976782
2043	0.8781745274	0.2460636647
2044	0.8781384248	0.2460275694
2045	0.8781803427	0.2460155521
2046	0.8784435426	0.2459098865
2047	0.8783119301	0.2458835154
2048	0.8783957985	0.2458080887
2049	0.8783480544	0.2457473757
2050	0.8785635834	0.2456785799
2051	0.8787126349	0.245537398
2052	0.8787545962	0.2454666314
2053	0.8788327443	0.2454021304
2054	0.8789282644	0.2453729322
2055	0.878838531	0.2453375365
2056	0.878838531	0.2453001323
2057	0.878838531	0.2452266352
2058	0.8789760245	0.2451217674
2059	0.8789818043	0.2450341597
2060	0.8789760245	0.2449500987
2061	0.8791859743	0.2449098061
2062	0.8791802026	0.2448803586
2063	0.8792699823	0.2448286682
2064	0.8792395147	0.2447945031
2065	0.8793540064	0.2447591097
2066	0.8793902614	0.2447114392
2067	0.8793787336	0.2446611966
2068	0.8793844978	0.2446560064
2069	0.8793367103	0.2446303938
2070	0.8793424762	0.2446093294
2071	0.8794380465	0.2445519638
2072	0.8794438073	0.2444883423
2073	0.8794322852	0.2444434997
2074	0.8794322852	0.2444368858
2075	0.8795641369	0.2444152698
2076	0.8795583807	0.2443723961
2077	0.8794915902	0.2442857359
2078	0.879606175	0.2441749194
2079	0.8797323136	0.2441188724
2080	0.8796482172	0.2440631864
2081	0.8796539693	0.2439876598
2082	0.8796960138	0.2438675576
2083	0.8796119289	0.2437763413
2084	0.8797323136	0.2436948759
2085	0.8796482172	0.2436725312
2086	0.8797858611	0.2436312917
2087	0.8797801147	0.243558308
2088	0.8797801147	0.2435216847
2089	0.8798699747	0.2434923199
2090	0.8798699747	0.243420546
2091	0.8799235182	0.2433379854
2092	0.8797190098	0.2432442137
2093	0.8796769723	0.243173297
2094	0.87964069	0.2430700484
2095	0.8795566385	0.2430494458
2096	0.8795623925	0.2430407745
2097	0.879568146	0.243034715
2098	0.8797362511	0.2430066272
2099	0.8797477426	0.2429653621
2100	0.8797649756	0.2428301914
2101	0.8798070033	0.2428083524
2102	0.8798070033	0.2427901453
2103	0.8799866227	0.2427402345
2104	0.8799751541	0.2426808796
2105	0.8800229347	0.2426464402
2106	0.8801013094	0.2426091793
2107	0.8800764453	0.2424862142
2108	0.8800821748	0.2424706585
2109	0.8801433692	0.2424039531
2110	0.8800592536	0.24236509
2111	0.8800649847	0.2423024885
2112	0.8802217761	0.2422516872
2113	0.880185433	0.2422361147
2114	0.8804321843	0.2421255701
2115	0.8804379004	0.2420603331
2116	0.8804742781	0.241997565
2117	0.8803786575	0.2419485195
2118	0.8805106627	0.2418502698
2119	0.8806426932	0.2418148562
2120	0.8806541073	0.2417835452
2121	0.8807019222	0.2417651414
2122	0.8806962177	0.2417476799
2123	0.8806655192	0.2417001896
2124	0.8807076261	0.2416721133
2125	0.8807440348	0.2416167739
2126	0.8807861515	0.2415656122
2127	0.8807133295	0.2415189279
2128	0.8809296098	0.2414624363
2129	0.880966045	0.2414249294
2130	0.8810981443	0.24132724
2131	0.8811824357	0.241283967
2132	0.881213223	0.2411867383
2133	0.881261063	0.241129671
2134	0.8813032246	0.2410925009
2135	0.8813032246	0.2410828857
2136	0.881308903	0.2410614792
2137	0.8812667432	0.2410149061
2138	0.881308903	0.2409528187
2139	0.8813989092	0.2408935548
2140	0.8813932348	0.2408647795
2141	0.8813510669	0.2408171872
2142	0.8814719112	0.2407414791
2143	0.881688523	0.2406562696
2144	0.8816463269	0.2406348317
2145	0.8816576542	0.2405669728
2146	0.8816519908	0.2405183832
2147	0.8815367686	0.2404781145
2148	0.8814719112	0.240373547
2149	0.8815619467	0.2403062137
2150	0.8816154656	0.2402188292
2151	0.8816211302	0.2401802252
2152	0.8815367686	0.2401076766
2153	0.8814524231	0.2400683757
2154	0.8814524231	0.2400270641
2155	0.8814524231	0.2400085762
2156	0.8814945938	0.2399495481
2157	0.8815789474	0.2399415196
2158	0.881488924	0.2398893272
2159	0.8816689794	0.2398212998
2160	0.8816211302	0.2397875422
2161	0.8816576542	0.2397392333
2162	0.8816576542	0.2397298089
2163	0.881826449	0.2396564582
2164	0.8817785861	0.2396186979
2165	0.881874312	0.2395807238
2166	0.8819278262	0.2395123759
2167	0.8820066057	0.2394112163
2168	0.8819221749	0.2393518945
2169	0.8820854079	0.2393143087
2170	0.8820854079	0.2392772436
2171	0.8821642327	0.2392335191
2172	0.8821642327	0.2392003101
2173	0.8821219956	0.2391699458
2174	0.8821698746	0.2391145896
2175	0.8823444907	0.2390368415
2176	0.8823135114	0.2389803943
2177	0.8825135303	0.2389144346
2178	0.8825191571	0.2389049444
2179	0.8825079031	0.2388713731
2180	0.8825980744	0.2388499074
2181	0.8825247833	0.2388206731
2182	0.8825191571	0.2387851852
2183	0.8825614254	0.2387422323
2184	0.8828941064	0.2386407957
2185	0.883021038	0.2385951282
2186	0.8828461907	0.2385490985
2187	0.8827728274	0.2384412698
2188	0.8826938736	0.238427822
2189	0.8827840582	0.2383748348
2190	0.8827840582	0.2383237498
2191	0.8828574166	0.2382770216
2192	0.8829053277	0.2382453424
2193	0.8828574166	0.2382198037
2194	0.8828686404	0.2381863772
2195	0.8829843308	0.2381226989
2196	0.8828997173	0.2380742463
2197	0.8831280847	0.2380081498
2198	0.8831025727	0.2379452275
2199	0.8831816004	0.237904484
2200	0.8832239206	0.2378543634
2201	0.8832239206	0.2378506578
2202	0.8832239206	0.2378352618
2203	0.8832295161	0.2378247237
2204	0.8833453151	0.2377537212
2205	0.8834411694	0.2376765876
2206	0.8833141652	0.237606232
2207	0.8833988306	0.2375655261
2208	0.8833988306	0.2375082259
2209	0.8833141652	0.2374706053
2210	0.8833988306	0.2374040886
2211	0.8834411694	0.2373795802
2212	0.8834467555	0.2373593393
2213	0.8835314417	0.2373178855
2214	0.8835737909	0.2372932636
2215	0.8835737909	0.2372511781
2216	0.8835426052	0.2372175491
2217	0.8835426052	0.2371996421
2218	0.8835314417	0.2371541768
2219	0.8837800259	0.2370896842
2220	0.8837432283	0.2370172178
2221	0.8837543742	0.2369704929
2222	0.8837543742	0.2369392396
2223	0.8838023105	0.236894188
2224	0.8837967402	0.2368729759
2225	0.883875917	0.2368356238
2226	0.8839182969	0.2368157167
2227	0.883971808	0.2367315651
2228	0.8839349921	0.2366662532
2229	0.8838134496	0.236618133
2230	0.8839349921	0.2365930326
2231	0.8838078804	0.2365534591
2232	0.8838558144	0.2364759373
2233	0.8841156446	0.2364368417
2234	0.8840788149	0.236418122
2235	0.8841580361	0.236358671
2236	0.884084372	0.2362996597
2237	0.8841802493	0.2362578891
2238	0.8841323106	0.2362219289
2239	0.8841323106	0.2361956139
2240	0.884217087	0.2361757629
2241	0.8841691437	0.2361245808
2242	0.8842594812	0.2360857523
2243	0.884338736	0.2360651149
2244	0.8843811442	0.236060364
2245	0.8843922321	0.2360271704
2246	0.8843866884	0.2359927815
2247	0.8843922321	0.2359681785
2248	0.8843977752	0.2359618789
2249	0.8844346408	0.2359420392
2250	0.8843074268	0.2359332629
2251	0.8842650302	0.235907055
2252	0.8847740574	0.2357429911
2253	0.8846891788	0.2357260682
2254	0.8846947096	0.235664054
2255	0.8847574725	0.2356027157
2256	0.8845877105	0.2355734699
2257	0.8845083933	0.2354866096
2258	0.8844548899	0.2354499575
2259	0.884582174	0.2353980823
2260	0.8846301449	0.2353153466
2261	0.8848479033	0.2352444383
2262	0.884853428	0.2352172169
2263	0.8846836475	0.2351649199
2264	0.8848165028	0.2350994622
2265	0.8849438634	0.2350614866
2266	0.8849493835	0.2349863849
2267	0.8850822897	0.234945863
2268	0.8851892722	0.2348851435
2269	0.8851837636	0.2348197161
2270	0.8852632084	0.234794552
2271	0.8852262367	0.2347559153
2272	0.8851892722	0.2347500506
2273	0.8852742191	0.2347395161
2274	0.8854071692	0.2347206135
2275	0.8854071692	0.2347133585
2276	0.8854496593	0.2346831681
2277	0.8854866577	0.2346760924
2278	0.8855771538	0.2346469713
2279	0.8856196602	0.2346027589
2280	0.8855346516	0.2345615943
2281	0.8854716438	0.2344867078
2282	0.8852852277	0.2344367354
2283	0.8853442072	0.2343720803
2284	0.8853277037	0.2343530533
2285	0.8854551562	0.2343150523
2286	0.8854606526	0.234304907
2287	0.8854661485	0.2342857782
2288	0.8855291577	0.234213457
2289	0.8855236632	0.2341872397
2290	0.8855291577	0.2341636925
2291	0.8857472037	0.2341135172
2292	0.8856306393	0.2340449636
2293	0.88562515	0.2339943281
2294	0.8857417187	0.2339648293
2295	0.8857952091	0.2339532674
2296	0.8857787594	0.2339198203
2297	0.8857362331	0.2338207072
2298	0.8858322531	0.2337630503
2299	0.8858322531	0.2337054823
2300	0.8858747839	0.2336900426
2301	0.8858747839	0.2336778843
2302	0.8858322531	0.2336465686
2303	0.8859173189	0.2336167994
2304	0.8859598579	0.2335792042
2305	0.886002401	0.2335733474
2306	0.8859282731	0.2335477479
2307	0.8859282731	0.2335397684
2308	0.8860504202	0.2334786575
2309	0.8860504202	0.2334629359
2310	0.8861300547	0.2334138153
2311	0.886167147	0.23338165
2312	0.8862522817	0.2333741198
2313	0.886300317	0.2333464243
2314	0.886167147	0.2332963007
2315	0.886167147	0.2332671154
2316	0.8862097123	0.233215169
2317	0.8862042463	0.2331918179
2318	0.8862522817	0.2331483114
2319	0.8862522817	0.2330920262
2320	0.8862948552	0.233046995
2321	0.886300317	0.2330074321
2322	0.8863319721	0.2329531868
2323	0.8863690962	0.2329038811
2324	0.8864488227	0.2328398998
2325	0.8864706448	0.2328040701
2326	0.8865132369	0.2326973961
2327	0.8865132369	0.2326951269
2328	0.8866945365	0.2325720609
2329	0.8866519316	0.2325049245
2330	0.8867797588	0.2324429383
2331	0.8869339487	0.2323765719
2332	0.8868649974	0.2323166856
2333	0.8868649974	0.2323121558
2334	0.8869130581	0.2322596799
2335	0.8869983177	0.2321880079
2336	0.8869556859	0.2321422271
2337	0.8869293609	0.2320938032
2338	0.8869184929	0.2320742747
2339	0.8868441284	0.2319677156
2340	0.8870680955	0.2319213746
2341	0.8871107266	0.2318454977
2342	0.8868921776	0.2317359205
2343	0.8868441284	0.2317139438
2344	0.8868658724	0.2316722615
2345	0.8868232694	0.231629441
2346	0.8868178324	0.23162084
2347	0.8867217525	0.2315754986
2348	0.8868069569	0.2315503558
2349	0.8868976121	0.2314870071
2350	0.8868123949	0.2314371678
2351	0.8869347941	0.2314016448
2352	0.8870735223	0.231286583
2353	0.8871107266	0.2312621419
2354	0.8871053011	0.2312069956
2355	0.8871905792	0.2311642291
2356	0.8871905792	0.2311620569
2357	0.8871642078	0.2311375525
2358	0.8872494833	0.2311128393
2359	0.8870363252	0.2310187921
2360	0.8870843744	0.230996433
2361	0.8873828407	0.2309510799
2362	0.8873828407	0.2309500332
2363	0.8873774274	0.2308842006
2364	0.8874519231	0.2308382093
2365	0.8874945911	0.2307841614
2366	0.8874945911	0.2307735939
2367	0.8875426703	0.230714681
2368	0.8875264474	0.2306689792
2369	0.8875637203	0.2306221785
2370	0.8875637203	0.2306187424
2371	0.8876544991	0.2305544188
2372	0.8875691272	0.230521874
2373	0.8876118111	0.2304832768
2374	0.8875799394	0.2304469778
2375	0.8877187921	0.230396588
2376	0.8877133926	0.2303467935
2377	0.8877133926	0.2303371266
2378	0.8877133926	0.230335021
2379	0.8876707059	0.2303225518
2380	0.8876707059	0.2303075052
2381	0.8877560835	0.2302553888
2382	0.8878041743	0.2301762252
2383	0.8877987784	0.2301207977
2384	0.8877987784	0.2301147469
2385	0.8877614811	0.2301000899
2386	0.8877668782	0.2300655979
2387	0.8878149644	0.230029276
2388	0.8878576581	0.2299434629
2389	0.8877776709	0.2299185582
2390	0.8879484467	0.2299002491
2391	0.8879592229	0.2298891361
2392	0.8879646103	0.2298705735
2393	0.8880553953	0.2298131764
2394	0.8880981005	0.2297648324
2395	0.8880981005	0.2297365809
2396	0.8881727671	0.2296358784
2397	0.8883116883	0.2295431141
2398	0.8882262409	0.2294786637
2399	0.8882262409	0.2293994505
2400	0.8884132557	0.2293029724
2401	0.8884025206	0.2292716384
2402	0.8884398903	0.2291944317
2403	0.8884826325	0.2291558256
2404	0.8884879973	0.2291341874
2405	0.8883971522	0.2290687443
2406	0.8884826325	0.2290420809
2407	0.8884879973	0.2290167559
2408	0.8884879973	0.2289803683
2409	0.8885307418	0.2289216077
2410	0.8885253789	0.2288952874
2411	0.8885253789	0.2288866435
2412	0.8885253789	0.2288792681
2413	0.8885734905	0.2288267765
2414	0.8886162433	0.2286940794
2415	0.8886643572	0.2286506941
2416	0.8887498797	0.2285834145
2417	0.888765937	0.2285655277
2418	0.8888835419	0.2284907461
2419	0.888808699	0.2284161572
2420	0.8887766392	0.2283969246
2421	0.8888247462	0.2283546753
2422	0.8887819896	0.2283171299
2423	0.8887873395	0.2282307272
2424	0.8887926888	0.2281951427
2425	0.8887819896	0.22818392
2426	0.8888247462	0.2281695165
2427	0.888867507	0.2281265874
2428	0.8889049269	0.2281103771
2429	0.8888728532	0.228068713
2430	0.888878199	0.228035691
2431	0.8888300943	0.2279303693
2432	0.888878199	0.2278766914
2433	0.8889797489	0.2278406228
2434	0.8888995768	0.2278180452
2435	0.8888033859	0.2277843473
2436	0.8888461353	0.2277722539
2437	0.8888514813	0.2277496666
2438	0.8888942331	0.2277052475
2439	0.8889904286	0.2276601656
2440	0.8890652812	0.2276313123
2441	0.8891080535	0.2275922123
2442	0.8891454965	0.2275643105
2443	0.8892310653	0.2275396277
2444	0.8892845114	0.227518224
2445	0.8892791839	0.2274983321
2446	0.8894022524	0.2274413714
2447	0.889225735	0.227399518
2448	0.8893219768	0.2273604236
2449	0.8894182186	0.2272986324
2450	0.8893807439	0.2272071068
2451	0.889391388	0.2271330048
2452	0.8894288601	0.227110636
2453	0.8895625812	0.2270381953
2454	0.8895572666	0.2270012137
2455	0.88963758	0.2269709434
2456	0.8895947637	0.2269565179
2457	0.889503826	0.2268713835
2458	0.8895519515	0.2268226218
2459	0.8895413197	0.2268052794
2460	0.8896591566	0.2267333406
2461	0.8897982764	0.2266972793
2462	0.889723225	0.2265396339
2463	0.8898247978	0.2265081145
2464	0.8898301006	0.2264154412
2465	0.8897338403	0.2263805785
2466	0.8898141908	0.2263340035
2467	0.8898623279	0.2263046491
2468	0.8898623279	0.2262916921
2469	0.8899797863	0.2262005053
2470	0.8898354028	0.2261517356
2471	0.8898301006	0.2261128044
2472	0.8897978826	0.2260570613
2473	0.889787275	0.2259887955
2474	0.889787275	0.2259066158
2475	0.889787275	0.2259057657
2476	0.8898354028	0.2258574353
2477	0.8900014442	0.2258284547
2478	0.8899369556	0.2257863763
2479	0.890097723	0.2257445327
2480	0.8901781416	0.225719774
2481	0.8901352848	0.2257099095
2482	0.889974491	0.2256333275
2483	0.889974491	0.2255934164
2484	0.889974491	0.2255762377
2485	0.8900548763	0.2255073562
2486	0.8899903754	0.2254540377
2487	0.890076042	0.2254015788
2488	0.8901992876	0.2253428003
2489	0.8902955618	0.2252666146
2490	0.8903331408	0.2252352342
2491	0.8902045728	0.2251806704
2492	0.8903542549	0.2251484861
2493	0.8903061224	0.2251012794
2494	0.8903865595	0.2250855072
2495	0.890477566	0.2250349171
2496	0.890477566	0.225017342
2497	0.8905204371	0.2249877155
2498	0.890477566	0.224982141
2499	0.890439973	0.224920663
2500	0.8904722931	0.2248633138
2501	0.8903918359	0.2248438076
2502	0.890439973	0.2248094913
2503	0.8905362472	0.2247552244
2504	0.8904881101	0.2246957025
2505	0.8906648693	0.2246405443
2506	0.8905843843	0.2245826256
2507	0.8906377858	0.2245386112
2508	0.8907182746	0.2244921284
2509	0.8907130133	0.2244705293
2510	0.8907987867	0.2244003048
2511	0.8907558979	0.2243959686
2512	0.8908898305	0.2243312737
2513	0.8909379815	0.2243072987
2514	0.8909379815	0.2242521454
2515	0.8910290365	0.2242247149
2516	0.8912331407	0.2241812918
2517	0.8911849711	0.2241510666
2518	0.8910938779	0.2240680291
2519	0.8910509585	0.2240500707
2520	0.8910080432	0.2240202552
2521	0.8910614525	0.2239984289
2522	0.8912383797	0.2239684938
2523	0.8912865469	0.2238953396
2524	0.8912006935	0.2238729024
2525	0.8912383797	0.2238354349
2526	0.8912383797	0.2238350577
2527	0.8912006935	0.2237528303
2528	0.8911525309	0.2236932049
2529	0.8911525309	0.2236870252
2530	0.8911954532	0.2236741173
2531	0.8911630147	0.2235934228
2532	0.8911201002	0.2235791607
2533	0.8911577731	0.2235557635
2534	0.8912865469	0.2235193816
2535	0.8911253431	0.2234717188
2536	0.8911682558	0.2233722897
2537	0.8912111726	0.2233579028
2538	0.8910876788	0.2232963493
2539	0.8912593306	0.2232298624
2540	0.8911630147	0.2231829108
2541	0.8912059333	0.2231472653
2542	0.8913294798	0.2231361226
2543	0.8913828814	0.2231207436
2544	0.8913776493	0.2230595835
2545	0.8913347141	0.2230480593
2546	0.8913190095	0.2230034452
2547	0.891404895	0.2229817756
2548	0.8915389804	0.2229465148
2549	0.8915389804	0.222930265
2550	0.8915923874	0.2228770801
2551	0.8916783116	0.2228122326
2552	0.8916353474	0.2227615485
2553	0.8916353474	0.2226745903
2554	0.8916991858	0.2226345492
2555	0.8917473623	0.2226262655
